v1,v2,Unique_Stopword_Count,Word_Count,Stopword_Count,Unique_Stem_Count,Unique_Word_Count,Unique_Word_Count/Word_Count
ham,sorry flaked last night shits seriously goin roommate tonight,0,9,0,9,9,1.0
ham,said look pretty wif long hair wat thk cutting quite short 4 leh,0,13,0,13,13,1.0
ham,ranjith cal drpd deeraj deepak 5min hold,0,7,0,7,7,1.0
ham,cheers callin babesozi culdnt talkbut wannatell details later wenwecan chat properly x,0,12,0,12,12,1.0
ham,hey still gym,0,3,0,3,3,1.0
ham,said mind go bedroom minute   ok sed sexy mood came 5 minuts latr wid caken wife,0,16,0,15,16,1.0
ham,much better thanks lol,0,4,0,4,4,1.0
ham,nothing smsing n xy lor sorry lor da guys neva c person sort know lor wan 2 meet xy ask 2 bring along 4 next meeting,0,26,0,21,22,0.8461538461538461
ham,let know swing pick up free basically time 1 semester,1,10,1,10,10,1.0
ham,wa efficient gee thanx,0,4,0,4,4,1.0
spam,3 received mobile content enjoy,0,5,0,5,5,1.0
ham,able sleep,0,2,0,2,2,1.0
spam,want explicit sex 30 secs ring 02073162414 now costs 20pmin,1,10,1,10,10,1.0
ham,meet soon princess ttyl,0,4,0,4,4,1.0
ham,pick 515pm go taunton still want come,0,7,0,7,7,1.0
ham,oh only 4 outside players allowed play know,1,8,1,8,8,1.0
ham,anything lor,0,2,0,2,2,1.0
ham,erutupalam thandiyachu,0,2,0,2,2,1.0
ham,cannot try new invention flyi joking,2,7,2,7,7,1.0
ham,noits ful song lyrics,0,4,0,4,4,1.0
ham,reckon need 2 arrange transport cannot it thanks,3,9,3,9,9,1.0
ham,true lov n care wil nevr go unrecognized though somone often makes mistakes valuing it definitly undrstnd start missing it,1,20,2,19,19,0.95
ham,shopping eh ger toking syd lehhaha,0,6,0,6,6,1.0
ham,standing,0,1,0,1,1,1.0
ham, good weekend,0,2,0,2,2,1.0
ham,miss call miss call khelate kintu opponenter miss call dhorte lage rule one great phone receiving quality wins,0,18,0,14,14,0.7777777777777778
ham,call get chance plz lt3,0,5,0,5,5,1.0
ham,new deus ex game comin early next yr,0,8,0,8,8,1.0
ham,computer fried essential part keep spares fucking idiot roommates looovvve leaving thing running full ltgt 7,0,16,0,16,16,1.0
ham,friend studying warwick planned go shopping concert tmw may canceled havnt seen ages yeah get together sometime,0,17,0,17,17,1.0
ham,probably couple hours tops,0,4,0,4,4,1.0
ham,lol  grins  babe thanks thinking me,1,6,1,6,6,1.0
ham,man bus slow think going get,0,6,0,6,6,1.0
ham,hope text meets smiling let text give reason smile beautiful day,0,11,0,9,10,0.9090909090909091
ham,case wake wondering am forgot take care something grandma today done parade,1,12,1,12,12,1.0
ham,ok,0,1,0,1,1,1.0
spam,latest nokia mobile ipod mp3 player a400 proze guaranteed reply with win 83355 now norcorp ltda150mtmsgrcvd18,2,16,2,16,16,1.0
spam,sms services inclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae,0,18,0,18,18,1.0
ham,nevermind take time,0,3,0,3,3,1.0
ham,wats da decision,0,3,0,3,3,1.0
ham,wot 2 bitch,0,3,0,3,3,1.0
ham,stupidits possible,0,2,0,2,2,1.0
ham,told hr want posting chennaibecause working here,1,7,1,7,7,1.0
spam,mobile club choose top quality items mobile 7cfca1a,0,8,0,7,7,0.875
ham,guys leaving,0,2,0,2,2,1.0
ham,neva grumble sad lor hee buy tomorrow lor aft lunch still meetin 4 lunch tomorrow not neva hear fr lei ii got lot work ar,1,25,1,21,21,0.84
ham,able anything,0,2,0,2,2,1.0
ham,ii takin linear algebra today,0,5,0,5,5,1.0
ham,weekend fine an excuse much decorating,1,6,1,6,6,1.0
ham,sorry missed babe late slept in hope enjoy driving lesson boytoy miss  teasing kiss,1,14,1,13,14,1.0
ham,project pa come,0,3,0,3,3,1.0
spam,money wining number 946 wot next,0,6,0,6,6,1.0
ham,sure whenever show fuck gt,0,5,0,5,5,1.0
ham,random saw old roomate campus graduated,0,6,0,6,6,1.0
spam,congrats 2 mobile 3g videophones r yours call 09061744553 now videochat wid mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm,2,25,2,25,25,1.0
ham,men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife,0,14,0,13,13,0.9285714285714286
ham,sucks got planned yo valentine yo valentine i,1,8,1,6,6,0.75
ham,got part nottingham  3 hrs 63miles good thing love man much 40mph hey ho,0,14,0,14,14,1.0
ham,think one saying clearly ok leave need ask her go come,1,11,1,11,11,1.0
ham,hi good mornin thanku wish same,1,6,1,6,6,1.0
ham,want 2 meet 2morro,0,4,0,4,4,1.0
ham,actually decided hungry left yet v,0,6,0,6,6,1.0
ham,sent i part,1,3,1,3,3,1.0
ham,cos shopping wif darren jus n called 2 ask wat present wan lor started guessing wif n finally guessed darren lor,0,21,0,16,17,0.8095238095238095
spam,want cock hubbys away need real man 2 satisfy me txt wife 89938 strings action txt stop 2 end txt rec a150ea otbox 731 la1 7ws ,1,26,1,23,23,0.8846153846153846
ham,understand loss gain  work school,0,5,0,5,5,1.0
ham,you missed you 2 much bit bored holiday want 2 go bak 2 college sad itxx,1,16,2,13,13,0.8125
ham,hiya probably coming home  weekend next,0,6,0,6,6,1.0
ham,forget though love  walk beside you watching keeping heart warm,1,10,1,10,10,1.0
ham,wish things different wonder able show much value you pls continue brisk walks drugs without askin please find things laugh about love dearly,2,23,2,22,22,0.9565217391304348
ham,ok days making dinner tonite invited,0,6,0,6,6,1.0
spam,gr8 new service  live sex video chat mob  see sexiest dirtiest girls live phone  4 details text horny 89070 cancel send stop 89070,0,23,0,21,21,0.9130434782608695
ham,money 4 steve mate ,0,4,0,4,4,1.0
ham,late tellmiss way,0,3,0,3,3,1.0
ham,never blame day life good days give happiness bad days give experience essential life gods blessings good morning,0,18,0,13,14,0.7777777777777778
ham,normally use drink water daily,0,5,0,5,5,1.0
ham,dare ask luck sorting car,0,5,0,5,5,1.0
ham,partys place usf charge but contribute way greatly appreciated yeah got room one,1,13,1,13,13,1.0
ham,urgh coach hot smells chip fat thanks again especially duvet not predictive text word,2,14,2,14,14,1.0
ham,hiya last night naughty bought clothes little  ready shopping though kind time want meet,0,14,0,14,14,1.0
spam,freemsg hi baby wow got new cam moby want c hot pic fancy chati w8in 4utxt  rply chat 82242 hlp 08712317606 msg150p 2rcv,0,23,0,23,23,1.0
ham,trying reach without success,0,4,0,4,4,1.0
ham,derek done class,0,3,0,3,3,1.0
ham,never lei v lazy got wat dat day i send da url cannot work one,3,16,3,16,16,1.0
ham,never try alone take weight tear comes heart falls eyes always remember stupid friend share bslvyl,0,16,0,16,16,1.0
ham,hey mate spoke mag people weure on deliver end month deliver 24th sept talk later,1,15,1,14,14,0.9333333333333333
ham,hope good week checking,0,4,0,4,4,1.0
ham,haha friend tyler literally asked could get dubsack,0,8,0,8,8,1.0
ham,hey fancy meetin 4 cha hav lil beverage me txt ring meet l8r quite tired got 3 vpist  love pete x x x,1,23,1,21,21,0.9130434782608695
ham,great safe trip panic surrender all,1,6,1,6,6,1.0
ham,symptoms love 1you like listening songs 2you get stopped see name beloved 3you get angry your,1,16,1,15,15,0.9375
ham,sun ah thk mayb dun anythin on thk book e lesson e pilates orchard mrt noe hor,1,17,1,15,15,0.8823529411764706
ham,try something dear read something exams,0,6,0,5,5,0.8333333333333334
ham,7 wonders world 7th 6th style 5th smile 4th personality 3rd nature 2nd sms 1st you lovely friendship good morning dear,1,21,1,21,21,1.0
ham,gettin rdy ship comp,0,4,0,4,4,1.0
ham,hospital da  return home evening,0,5,0,5,5,1.0
ham,piss talking someone realise point itnow read backwards,0,8,0,8,8,1.0
ham,think  da wil do,1,4,1,4,4,1.0
ham,awake oh up,1,3,1,3,3,1.0
ham,good afternoon boytoy goes walking day  get police abstract still about wake miss babe,1,14,1,14,14,1.0
ham,much trying get,0,3,0,3,3,1.0
ham,come around ltdecimalgt pm vikkyi otside nw il come tht time,0,11,0,10,10,0.9090909090909091
ham,tell address,0,2,0,2,2,1.0
ham,honeybee said i sweetest world god laughed amp said waityou havnt met person reading message moral even god crack jokes gmgngegn,1,21,1,19,19,0.9047619047619048
ham,buy blackberry bold 2 torch buy new used let know plus saying buy ltgt g wifi ipad saying ltgt g,0,20,0,15,15,0.75
ham,together thinkin,0,2,0,2,2,1.0
ham,hiya going sunny africa hope r avin good time give big old silver back big kiss me,1,17,1,16,16,0.9411764705882353
ham,time come tomorrow,0,3,0,3,3,1.0
spam,want laugh try chitchat mobile now logon txting word chat send no 8883 cm po box 4217 london w1a 6zf 16 118pmessage rcvd,2,23,2,23,23,1.0
ham,cha quiteamuzing thataoscool babe,0,4,0,4,4,1.0
ham,omg know ate,0,3,0,3,3,1.0
spam,urgent 2nd attempt contact youyou a1000call 09071512432 300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary maxa7 50,0,10,0,10,10,1.0
ham, here,1,1,1,1,1,1.0
ham,directly behind 4 rows behind i,1,6,1,5,5,0.8333333333333334
spam,congratulations awarded 500 cd vouchers 125gift guaranteed  free entry 2 100 wkly draw txt music 87066,0,16,0,16,16,1.0
spam,contract mobile 11 mnths latest motorola nokia etc free double mins  text orange tariffs text yes callback remove records,0,19,0,18,18,0.9473684210526315
spam,urgent call 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18,0,22,0,22,22,1.0
ham,plans yet ,0,2,0,2,2,1.0
ham,hi my engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt ws al sudn,1,17,1,17,17,1.0
ham,course maths one day one chapter one month finish,0,9,0,7,7,0.7777777777777778
ham,wow think common take back freak unless chop off,1,9,1,9,9,1.0
spam,chance win a250 wkly shopping spree txt shop 80878 tscs wwwtxt2shopcom custcare 08715705022 1x150pwk,0,14,0,13,14,1.0
ham,noooooooo please last thing need stress life fair,0,8,0,8,8,1.0
spam,secret admirer looking 2 make contact youfind rreveal thinks specialcall 09065171142stopsms08718727870150ppm,0,11,0,11,11,1.0
spam,mila age23 blonde new uk look sex uk guys like fun me text mtalk 6986618  30pptxt 1st 5free a150 increments help08718728876,1,21,1,20,20,0.9523809523809523
ham,see swing bit got things take care firsg,0,8,0,8,8,1.0
ham,wanted wish happy new year wanted talk legal advice gary split person make trip ptbo that hope everything good babe love ya ,1,22,1,21,21,0.9545454545454546
ham,finished work yet something,0,4,0,4,4,1.0
ham,tomorrow going theatre   come wherever call me   tell come tomorrow,1,10,1,8,8,0.8
spam,well done england get official poly ringtone colour flag yer mobile text tone flag 84199 now optout txt eng stop box39822 w111wx a150,1,23,1,22,22,0.9565217391304348
ham,right phoned someone number like yours,1,6,1,6,6,1.0
ham,ok wun b angry message aft come home tonight,0,9,0,9,9,1.0
ham,good time too nice something bit different weekends change see ya soon,1,12,1,12,12,1.0
ham,yo sorry shower sup,0,4,0,4,4,1.0
ham,carlos pick him swing usf little bit,1,7,1,7,7,1.0
ham,full heat pa applyed oil pa,0,6,0,5,5,0.8333333333333334
ham,stuck da middle da row da right hand side da lt,0,11,0,8,8,0.7272727272727273
ham,laid airtel line rest,0,4,0,4,4,1.0
ham,hi decide wot 2 get 4 birthday ill prob jus get voucher frm virgin sumfing,0,15,0,14,14,0.9333333333333333
spam,freemsg txt call no 86888  claim reward 3 hours talk time use phone now subscribe6gbpmnth inc 3hrs 16 stoptxtstop,2,19,2,19,19,1.0
ham,hey j r feeling better,0,5,0,5,5,1.0
ham,plan staying night probably back til late,0,7,0,7,7,1.0
ham,thanx 4 puttin da fone me,1,6,1,6,6,1.0
ham,need 8th campus atm could pick hour two,0,8,0,8,8,1.0
ham,oh haha den shld went today too gee nevermind la kaiez dun mind goin jazz oso scared hiphop open cannot catch up,4,23,4,23,23,1.0
ham,running managed 5 minutes needed oxygen might resort roller option,0,10,0,10,10,1.0
ham,live next ltgt mins,0,4,0,4,4,1.0
ham,de asking like this,1,4,1,4,4,1.0
ham,glad talking you,1,3,1,3,3,1.0
ham,wat time i finish,1,4,1,4,4,1.0
ham,sorry da gone mad many pending works do,1,8,1,8,8,1.0
ham,much got cleaning,0,3,0,3,3,1.0
ham,favourite person today r workin hard could sleep last nite nearly rang 430,0,13,0,13,13,1.0
spam,sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277 b,0,14,0,14,14,1.0
ham,ii called dad oredi,0,4,0,4,4,1.0
ham,good think could send pix would love see top bottom,0,10,0,10,10,1.0
ham,nevermind going wear sport shoes anyway going late leh,0,9,0,8,8,0.8888888888888888
ham,sorry call later meeting,0,4,0,4,4,1.0
ham,long fuckin showr,0,3,0,3,3,1.0
ham,received understood n acted upon,0,5,0,5,5,1.0
ham,finally came fix ceiling,0,4,0,4,4,1.0
ham,need presnts always bcz cannot mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha that mns prabha islove got it mis me,5,24,5,22,22,0.9166666666666666
ham,jus finish blowing hair finish dinner already,0,7,0,6,6,0.8571428571428571
ham,bus love,0,2,0,2,2,1.0
ham,lol  knew  saw dollar store,0,5,0,5,5,1.0
spam,please call customer service representative 0800 169 6031 10am9pm guaranteed a1000 cash a5000 prize,0,14,0,14,14,1.0
spam,todays voda numbers ending 7634 selected receive a350 reward match please call 08712300220 quoting claim code 7684 standard rates apply,0,20,0,20,20,1.0
ham,saturday sunday holiday difficult,0,4,0,4,4,1.0
ham,everybody fun evening miss you,1,5,1,5,5,1.0
ham,got hella gas money want go grand nature adventure galileo little bit,0,12,0,12,12,1.0
ham,meeting call later,0,3,0,3,3,1.0
ham,oh wow gay firmware update help,0,6,0,6,6,1.0
ham,do move morphine,1,3,1,3,3,1.0
ham,come din c i yup cut hair,1,7,1,7,7,1.0
ham,k k pa lunch aha,0,5,0,4,4,0.8
ham,oh ho first time use type words,0,7,0,7,7,1.0
ham,captain vijaykanth comedy captain tvhe drunken ,0,6,0,5,5,0.8333333333333334
ham,course guess gods got hold right now,1,7,1,7,7,1.0
ham,hide anythiing keeping distance,0,4,0,4,4,1.0
ham,not,1,1,1,1,1,1.0
spam,ripped off get mobile content wwwclubmobycom call 08717509990 polytruepixringtonesgames six downloads 3,1,12,1,12,12,1.0
ham,sorry din lock keypad,0,4,0,4,4,1.0
ham,got persons story,0,3,0,3,3,1.0
ham,planning come chennai,0,3,0,3,3,1.0
spam,tried contact reply offer video phone 750 anytime network mins half price line rental camcorder reply call 08000930705,0,18,0,17,17,0.9444444444444444
ham,god created gap btwn fingers dat sum1 vry special fill gaps holding hands plz ask created much gap legs ,0,19,0,16,17,0.8947368421052632
ham,okay going sleep now later,1,5,1,5,5,1.0
ham,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody,0,17,0,16,16,0.9411764705882353
ham,finally happened aftr decades beer cheaper petrol goverment expects us drink   drive ,0,12,0,12,12,1.0
spam,a400 xmas reward waiting you computer randomly picked loyal mobile customers receive a400 reward call 09066380611,1,16,1,14,14,0.875
ham,r e meeting tomorrow,0,4,0,4,4,1.0
ham,lol yes add spice day,0,5,0,5,5,1.0
ham,hope great day,0,3,0,3,3,1.0
ham,prasanth ettans mother passed away last night pray family,0,9,0,9,9,1.0
ham,k work something,0,3,0,3,3,1.0
spam,private 2003 account statement shows 800 unredeemed s i m points call 08718738002 identifier code 48922 expires 211104,3,18,3,18,18,1.0
ham,message great doctor india 1 drink appy fizz contains cancer causing age,0,12,0,12,12,1.0
ham,cannot pick phone right now pls send message,3,9,3,9,9,1.0
ham,call tell infront them call now,2,6,2,5,5,0.8333333333333334
ham,ok prob,0,2,0,2,2,1.0
ham,ladies first genus second k ,0,5,0,5,5,1.0
ham,no yes please swimming,1,4,1,4,4,1.0
ham,mum going robinson already,0,4,0,4,4,1.0
ham,ok set let noe e details later,0,7,0,7,7,1.0
ham,nottel software name,0,3,0,3,3,1.0
ham,send print outs da,0,4,0,4,4,1.0
ham,realy soz imat mums 2nite 2moro,0,6,0,6,6,1.0
ham,born god said oh no another idiot born,1,8,1,7,7,0.875
ham,get full messagesometext missing send,0,5,0,5,5,1.0
ham,probably not almost gas get cash tomorrow,1,7,1,7,7,1.0
spam,customer service announcement recently tried make delivery unable so please call 07099833605 reschedule ref9280114,1,14,1,14,14,1.0
ham,forgot 2 ask i smth card da present lei how ii want 2 write smth sign it,3,17,3,15,15,0.8823529411764706
ham,leaving house now,1,3,1,3,3,1.0
spam,hi babe chloe r you smashed saturday night great weekend missing me sp visionsmscom text stop stop 150ptext,2,18,2,17,17,0.9444444444444444
ham,ii ready call me,1,4,1,4,4,1.0
ham,wewa 130 iriver 255 128 mb,0,6,0,6,6,1.0
ham,good thing getting connection bw,0,5,0,5,5,1.0
ham,sry dajst nw came home,0,5,0,5,5,1.0
ham,cool night let know around,0,5,0,5,5,1.0
ham,staying town ,0,2,0,2,2,1.0
ham,haha yeah 2 oz kind shitload,0,6,0,6,6,1.0
ham,ok take shopping get paid d,1,6,1,6,6,1.0
ham,life means lot me love life love people life world calls friends call world ge,1,15,1,10,11,0.7333333333333333
ham,alright bring you see like ltgt mins,1,7,1,7,7,1.0
ham,pls play others life,0,4,0,4,4,1.0
ham,eatin lunch,0,2,0,2,2,1.0
ham,hmmmbut give one day,0,4,0,4,4,1.0
ham,try g decided head,0,4,0,4,4,1.0
ham,ok prob,0,2,0,2,2,1.0
ham,surly ill give you coming review,1,6,1,6,6,1.0
ham,march ending ready call sure problem capital never complete far you work ladies,1,13,1,13,13,1.0
ham,tessypls favor pls convey birthday wishes nimyapls dnt forget it today birthday shijas,1,13,1,12,12,0.9230769230769231
ham,pls give food preferably pap slowly loads sugar take hour give it water slowly,1,14,1,12,12,0.8571428571428571
spam,urgent mobile 07808726822 awarded a2000 bonus caller prize 020903 2nd attempt contact you call 08718729758 box95qu,1,16,1,16,16,1.0
ham,guy gets used dumb realize it,1,6,1,6,6,1.0
ham,okey dokey iull bit sorting stuff out,1,7,1,7,7,1.0
ham,dawhat plan,0,2,0,2,2,1.0
ham,yes fine,0,2,0,2,2,1.0
spam,win winner mr t foley ipod exciting prizes soon keep eye mobile visit wwwwin82050couk,1,14,1,14,14,1.0
ham,liked new mobile,0,3,0,3,3,1.0
ham,anytime,0,1,0,1,1,1.0
ham,mmmmmmm snuggles you deep contented sigh  whispers  fucking love much barely stand ,1,12,1,12,12,1.0
ham,yar say got error,0,4,0,4,4,1.0
ham,hey anyway ,0,2,0,2,2,1.0
ham,wow healthy old airport rd lor cannot thk anything else b bathing dog later,2,15,2,15,15,1.0
ham,wif family booking tour package,0,5,0,5,5,1.0
ham,say bold torch later one torch 2bold,0,7,0,6,6,0.8571428571428571
ham,haha awesome might need take that doin tonight,1,8,1,8,8,1.0
ham,ya knw vl givits ok thanks kanoanyway enjoy wit family wit 1st salary,0,13,0,12,12,0.9230769230769231
ham,huh slow tot reach long ago liao 2 days 4 leh,0,11,0,11,11,1.0
ham,cool princess cover face hot sticky cum ,0,7,0,7,7,1.0
ham,big brotherus really scraped barrel shower social misfits,0,8,0,8,8,1.0
ham,oops thk dun haf enuff go check tell i,1,9,1,9,9,1.0
ham,s8 min go lunch,0,4,0,4,4,1.0
ham,hey happened switch cell whole day good care give call tomorrow,0,11,0,11,11,1.0
ham,k do addie amp art get home,1,7,1,7,7,1.0
ham,uncles atlanta wish guys great semester,0,6,0,6,6,1.0
ham,aiyo lesson early still sleepin haha okie go home liao den confirm w lor,0,14,0,14,14,1.0
ham,forgot tell i smth i like number sections clearer,1,9,2,8,8,0.8888888888888888
ham,yup anything lor dun wan ok,0,6,0,6,6,1.0
ham,home love  still awake  loving kiss,0,6,0,5,6,1.0
ham,hello peach cake tasts lush,0,5,0,5,5,1.0
spam,free game get rayman golf 4 free o2 games arcade 1st get games settings reply post save  activ8 press 0 key arcade termsapply,0,23,0,18,19,0.8260869565217391
ham,minor shindig place later tonight interested,0,6,0,6,6,1.0
ham,jason says cool pick place like hour,0,7,0,7,7,1.0
spam,mobile 10 mths update latest cameravideo phones free keep number get extra free minstexts text yes call,0,17,0,16,16,0.9411764705882353
ham,career tel added contact indyarockscom send free sms remove phonebook  sms ltgt,0,12,0,11,11,0.9166666666666666
ham,reached already,0,2,0,2,2,1.0
ham,know ask brother nothing problem thing that told ,1,8,1,8,8,1.0
ham,keng rocking ashes,0,3,0,3,3,1.0
ham,wat time r i going xins hostel,1,7,1,7,7,1.0
ham,good morning dear shijutta great amp successful day,0,8,0,8,8,1.0
spam,buy space invaders 4 chance 2 win orig arcade game console press 0 games arcade std wap charge see o2coukgames 4 terms  settings purchase,0,24,0,21,22,0.9166666666666666
ham,oh kafter placement ah,0,4,0,4,4,1.0
ham,possession especially first offense,0,4,0,4,4,1.0
ham,nt driving even many reasons called bbdthts chikku hw dvg coldheard tht vinobanagar violence hw conditionand hw ru  problem,0,19,0,17,17,0.8947368421052632
ham,bought test yesterday something let us know exact day ovulatewhen get 2u 2 3wks pls pls fret know r worried pls relax also anything past history need tell me,1,29,1,26,26,0.896551724137931
ham,pizza want,0,2,0,2,2,1.0
ham,keep seeing weird shit bein woah realising actually reasonable oh,0,10,0,10,10,1.0
ham,many happy returns day wish happy birthday,0,7,0,6,6,0.8571428571428571
ham,ya nice  be ready thursday,1,5,1,5,5,1.0
ham,hospital da  return home evening,0,5,0,5,5,1.0
ham,thinking  x,0,2,0,2,2,1.0
spam,camera  awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days,0,13,0,12,12,0.9230769230769231
ham,orh tot say still dun believe,0,6,0,6,6,1.0
ham,put  sign choose number pin show right,0,7,0,7,7,1.0
ham,beauty life next second hides thousands secrets wish every second wonderful life gud n8,0,14,0,12,12,0.8571428571428571
ham,thanx darlini cool thanx birthday drinks 2 nite 2morrow off take care c soonxxx,1,14,1,13,13,0.9285714285714286
ham,still up maybe leave credit card get gas get back like told,1,12,1,11,11,0.9166666666666666
spam,weekly coolmob tones ready download this weeks new tones include 1 crazy frogaxel f 2 akonlonely 3 black eyeddo p more info n,2,23,2,22,22,0.9565217391304348
ham,well boy glad g wasted night applebees nothing,0,8,0,8,8,1.0
spam,cashbincouk get lots cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away these,1,17,1,15,15,0.8823529411764706
ham,ok lor wan go look 4 you,1,7,1,7,7,1.0
ham,wan 2 haf lunch da canteen now,1,7,1,7,7,1.0
ham,make life stressfull always find time laugh may add years life surely adds life years gud ni8swt dreams,0,18,0,14,15,0.8333333333333334
ham,hey looks like wrong one kappa guys numbers still phone want text see around,0,14,0,14,14,1.0
spam,urgent mobile number awarded a2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm,0,16,0,16,16,1.0
spam,thanks 4 continued support question week enter in2 draw 4 a100 cash name new us president txt ans 80082,0,19,0,18,18,0.9473684210526315
ham,home doc gave pain meds says everything fine,0,8,0,8,8,1.0
ham,140 ardia rest ard 180 leastwhich price 4 2 bedrm 900,0,11,0,11,11,1.0
ham,too lovely night xxx,1,4,1,4,4,1.0
ham,prepare pleasured ,0,2,0,2,2,1.0
ham,hitechnical supportproviding assistance us customer call email,0,7,0,7,7,1.0
ham,text way cup stop work bus,0,6,0,6,6,1.0
ham,radio show,0,2,0,2,2,1.0
spam,unique user id 1172 removal send stop 87239 customer services 08708034412,0,11,0,11,11,1.0
ham,sure still available though,0,4,0,4,4,1.0
ham,watever relation built dis world thing remains atlast iz lonlines lotz n lot memories feeling,0,15,0,15,15,1.0
ham,cheers lou yeah goodnite shame neva came c ya gailxx,0,10,0,10,10,1.0
ham,hii got money da,0,4,0,4,4,1.0
ham,hi mobile no ltgt added contact list wwwfullonsmscom great place send free sms people visit fullonsmscom,1,16,1,16,16,1.0
ham,ok tell wat time coming later lor,0,7,0,7,7,1.0
ham,repeat e instructions again wats e road name house,1,9,1,8,8,0.8888888888888888
ham,many people seems special first sight remain special till last sight maintain till life ends shjas,0,16,0,13,13,0.8125
ham,quite lor dun tell wait get complacent,0,7,0,7,7,1.0
ham,sorry completely forgot  pop round week still here,1,8,1,8,8,1.0
ham,r beautiful girl ever seen r baby come c common room,0,11,0,10,10,0.9090909090909091
ham,cannot see join denis mina denis want alone time,2,10,2,9,9,0.9
ham,sen told going join uncle finance cbe,0,7,0,7,7,1.0
ham,yup hey one day fri ask miwa jiayin take leave go karaoke,0,12,0,12,12,1.0
ham,call me senthil hsbc,1,4,1,4,4,1.0
ham,especially since talk boston personal statement lol would changed realized said nyc says boston now,1,15,1,14,14,0.9333333333333333
ham,indeed way either  ,0,3,0,3,3,1.0
spam,urgent call 09066649731from landline complimentary 4 ibiza holiday a10000 cash await collection sae tcs po box 434 sk3 8wp 150ppm 18,0,21,0,21,21,1.0
ham,holy living christ taking long,0,5,0,5,5,1.0
ham,ii thk wat eat tonight,0,5,0,5,5,1.0
ham,thanx yup coming back sun finish dinner going back 2 hotel now time flies tog 4 exactly mth today hope haf many mths come,1,24,1,21,23,0.9583333333333334
ham,opposite side dropped,0,3,0,3,3,1.0
ham,yup izzit still raining heavily cos e mrt cannot c outside,2,12,2,12,12,1.0
ham,send resume,0,2,0,2,2,1.0
ham,gd luck 4 exams ,0,4,0,4,4,1.0
ham,ask next sat not make ok lor,1,7,1,7,7,1.0
ham,sorry uncle ill keep touch,0,5,0,5,5,1.0
ham,saw guys dolls last night patrick swayze great,0,8,0,8,8,1.0
spam,urgent 2nd attempt contact you a900 prize yesterday still awaiting collection claim call 09061702893,1,14,1,14,14,1.0
spam,santa calling would little ones like call santa xmas eve call 09077818151 book time calls150ppm last 3mins 30s tc wwwsantacallingcom,0,20,0,17,18,0.9
ham,come home want miserable,0,4,0,4,4,1.0
ham,know shes getting messages,0,4,0,4,4,1.0
ham,cool tyler take going buy drop place later tonight total order quarter got enough,0,14,0,14,14,1.0
ham,guy car shop flirting got phone number paperwork called texted me nervous course may address call boss tell him knowing may get fired,2,23,2,21,22,0.9565217391304348
ham,reverse cheating mathematics,0,3,0,3,3,1.0
ham,plan manage,0,2,0,2,2,1.0
ham,er hello things didnut quite go plan uo limping slowly home followed aa exhaust hanging,0,15,0,15,15,1.0
ham,sorry delay yes masters,0,4,0,4,4,1.0
ham,call finish come n pick you,1,6,1,6,6,1.0
spam,private 2004 account statement 0784987 shows 786 unredeemed bonus points claim call 08719180219 identifier code 45239 expires 060505,0,18,0,18,18,1.0
ham,oga left phone home saw messages hope good great weekend,0,10,0,10,10,1.0
ham,worry though understand important put place poorly thought punishment face worst thing ever happened me brb going go kill,1,19,1,18,19,1.0
ham,honey pls find much sell predicte nigeria many times used important reply monday,0,13,0,13,13,1.0
ham,e admin building there might b slightly earlier call reaching,1,10,1,10,10,1.0
ham,fyi usf now swing room whenever,1,6,1,6,6,1.0
ham,call ltgt min ok,0,4,0,4,4,1.0
ham,ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0,12,0,9,9,0.75
ham,ii home work meh,0,4,0,4,4,1.0
ham,anything valuable 2 situations first getting it second loosing it,1,10,2,9,9,0.9
ham,too mark taking forever pick prescription pain coming back,1,9,1,9,9,1.0
ham,paper,0,1,0,1,1,1.0
ham,got smaller capacity one quite ex,0,6,0,6,6,1.0
spam,check choose babe videos  smsshsexnetun fgkslpopw fgkslpo,0,7,0,7,7,1.0
ham,good thinking you,1,3,1,3,3,1.0
spam,r winner ave specially selected 2 receive a1000 cash 4 holiday flights inc speak live operator 2 claim 0871277810710pmin 18 ,0,20,0,19,19,0.95
ham, ,0,0,0,0,0,0.0
ham,thought bout it  drink tap  spile seven  pub gas st broad st canal  ok,1,14,1,13,13,0.9285714285714286
ham,going sleep tired travel,0,4,0,4,4,1.0
ham,haha thinkin,0,2,0,2,2,1.0
ham,yup giving problems mayb jus leave it,1,7,1,7,7,1.0
ham,lol no trying make day little interesting,1,7,1,7,7,1.0
ham,long get reply defer admission til next semester,0,8,0,8,8,1.0
